Date,ID,Case Number,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
2014-09-13 17:00:00,9777040.0,HX427149,065XX S GREENWOOD AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,1.0,0.0,321.0,3.0,20.0,42.0,24,1184314.0,1861529.0,2014.0,09/20/2014 12:38:01 PM,41.775206209,-87.599875258,"(41.775206209, -87.599875258)"
2014-09-13 17:30:00,9777067.0,HX427170,047XX N CENTRAL PARK AVE,0460,BATTERY,SIMPLE,APARTMENT,1.0,0.0,1723.0,17.0,33.0,14.0,08B,1151490.0,1931333.0,2014.0,09/20/2014 12:38:01 PM,41.967461399,-87.718371276,"(41.967461399, -87.718371276)"
2014-09-13 18:00:00,9777123.0,HX427214,051XX W IOWA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0.0,0.0,1531.0,15.0,37.0,25.0,14,1141769.0,1905539.0,2014.0,09/20/2014 12:38:01 PM,41.89686597,-87.754754802,"(41.89686597, -87.754754802)"
2014-09-13 18:30:00,9782451.0,HX427267,079XX S EXCHANGE AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,RESTAURANT,1.0,0.0,422.0,4.0,7.0,46.0,18,1197167.0,1853068.0,2014.0,01/14/2015 12:47:01 PM,41.751678192,-87.553040099,"(41.751678192, -87.553040099)"
2014-09-13 19:00:00,9777308.0,HX427435,003XX N STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0.0,0.0,1831.0,18.0,42.0,8.0,14,1176263.0,1902437.0,2014.0,09/20/2014 12:38:01 PM,41.887645717,-87.628157944,"(41.887645717, -87.628157944)"
2014-09-13 19:30:00,9777262.0,HX427441,023XX N CLARK ST,0810,THEFT,OVER $500,STREET,0.0,0.0,1812.0,18.0,43.0,7.0,06,1172873.0,1915983.0,2014.0,09/20/2014 12:38:01 PM,41.924892419,-87.64020501,"(41.924892419, -87.64020501)"
2014-09-13 20:00:00,9789267.0,HX438416,030XX N CHRISTIANA AVE,0820,THEFT,$500 AND UNDER,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,0.0,0.0,1412.0,14.0,35.0,21.0,06,1153558.0,1920283.0,2014.0,09/23/2014 12:38:35 PM,41.937098454,-87.711062421,"(41.937098454, -87.711062421)"
2014-09-13 20:30:00,9777715.0,HX427879,036XX N RECREATION DR,0610,BURGLARY,FORCIBLE ENTRY,PARK PROPERTY,1.0,0.0,1925.0,19.0,46.0,6.0,05,1171886.0,1925146.0,2014.0,12/30/2014 12:40:40 PM,41.950057885,-87.643560757,"(41.950057885, -87.643560757)"
2014-09-13 21:00:00,9777354.0,HX427584,009XX W 82ND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0.0,0.0,613.0,6.0,21.0,71.0,07,1171372.0,1850419.0,2014.0,09/20/2014 12:38:01 PM,41.745012064,-87.647643396,"(41.745012064, -87.647643396)"
2014-09-13 21:30:00,9777291.0,HX427423,051XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,1.0,1.0,231.0,2.0,3.0,40.0,08B,1178871.0,1871071.0,2014.0,09/20/2014 12:38:01 PM,41.801516032,-87.619538012,"(41.801516032, -87.619538012)"
2014-09-13 22:00:00,9778861.0,HX428973,012XX N KEDZIE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,0.0,0.0,1422.0,14.0,26.0,23.0,03,1154771.0,1907838.0,2014.0,09/20/2014 12:38:01 PM,41.902924102,-87.706938525,"(41.902924102, -87.706938525)"
2014-09-13 22:30:00,9777417.0,HX427459,074XX S PERRY AVE,0460,BATTERY,SIMPLE,APARTMENT,0.0,0.0,731.0,7.0,6.0,69.0,08B,1176726.0,1855493.0,2014.0,09/20/2014 12:38:01 PM,41.758816973,-87.627873166,"(41.758816973, -87.627873166)"
2014-09-13 23:00:00,9778270.0,HX427515,027XX W CONGRESS PKWY,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0.0,0.0,1135.0,24.0,28.0,27.0,07,1155838.0,1944934.0,2014.0,09/20/2014 12:38:01 PM,42.004696448,-87.702015441,"(42.004696448, -87.702015441)"
2014-09-13 23:30:00,9777319.0,HX427521,022XX W GARFIELD BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0.0,1.0,932.0,9.0,16.0,63.0,14,1162281.0,1868185.0,2014.0,09/20/2014 12:38:01 PM,41.793958426,-87.68046018,"(41.793958426, -87.68046018)"
2014-09-14 00:00:00,9785537.0,HX434527,026XX W EASTWOOD AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,0.0,1.0,1911.0,19.0,47.0,4.0,17,1158059.0,1930698.0,2014.0,09/26/2014 12:39:34 PM,41.965587002,-87.694235096,"(41.965587002, -87.694235096)"
2014-09-14 00:30:00,9777377.0,HX427543,060XX S MARSHFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0.0,1.0,714.0,7.0,15.0,67.0,08B,1166342.0,1864396.0,2014.0,09/21/2014 12:37:13 PM,41.783475347,-87.66567659,"(41.783475347, -87.66567659)"
2014-09-14 01:00:00,9777521.0,HX427815,003XX E 43RD ST,0820,THEFT,$500 AND UNDER,STREET,0.0,0.0,213.0,2.0,3.0,38.0,06,1179566.0,1876626.0,2014.0,09/21/2014 12:37:13 PM,41.816743558,-87.616819363,"(41.816743558, -87.616819363)"
2014-09-14 01:30:00,9777434.0,HX427607,022XX E 103RD ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,1.0,0.0,434.0,4.0,10.0,51.0,18,1193088.0,1837089.0,2014.0,09/21/2014 12:37:13 PM,41.707930876,-87.568507723,"(41.707930876, -87.568507723)"
2014-09-14 02:00:00,9777541.0,HX427773,056XX W CHICAGO AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESTAURANT,0.0,0.0,1511.0,15.0,29.0,25.0,05,1138366.0,1904813.0,2014.0,09/21/2014 12:37:13 PM,41.89493603,-87.767271261,"(41.89493603, -87.767271261)"
2014-09-14 02:30:00,9777457.0,HX427689,028XX W MADISON ST,0460,BATTERY,SIMPLE,STREET,0.0,0.0,1222.0,12.0,2.0,27.0,08B,1157690.0,1899937.0,2014.0,09/21/2014 12:37:13 PM,41.881184057,-87.696431878,"(41.881184057, -87.696431878)"
2014-09-14 03:00:00,9777445.0,HX427654,013XX S ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,1.0,1.0,1022.0,10.0,24.0,29.0,08B,1155889.0,1893465.0,2014.0,09/21/2014 12:37:13 PM,41.863460708,-87.703219526,"(41.863460708, -87.703219526)"
2014-09-14 03:30:00,9777429.0,HX427693,014XX E 70TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,0.0,0.0,332.0,3.0,5.0,43.0,05,1186887.0,1858905.0,2014.0,09/21/2014 12:37:13 PM,41.767945121,-87.590526177,"(41.767945121, -87.590526177)"
2014-09-14 04:00:00,9901896.0,HX551750,026XX N CLARK ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,0.0,1.0,1935.0,19.0,43.0,7.0,02,1171917.0,1917859.0,2014.0,01/01/2015 12:39:07 PM,41.930061396,-87.643662308,"(41.930061396, -87.643662308)"
2014-09-14 04:30:00,9872124.0,HX472542,059XX W LAKE ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,0.0,0.0,1512.0,7.0,29.0,25.0,05,1165469.0,1862635.0,2014.0,11/28/2014 12:41:15 PM,41.778661494,-87.668927202,"(41.778661494, -87.668927202)"
2014-09-14 05:00:00,9777798.0,HX428149,0000X E ROOSEVELT RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA STATION,0.0,0.0,123.0,1.0,2.0,32.0,11,1176812.0,1895113.0,2014.0,09/21/2014 12:37:13 PM,41.867535841,-87.626363413,"(41.867535841, -87.626363413)"
2014-09-14 05:30:00,9779446.0,HX429497,074XX N CALIFORNIA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0.0,0.0,2411.0,24.0,50.0,2.0,14,1156415.0,1949495.0,2014.0,09/21/2014 12:37:13 PM,42.017200297,-87.699768441,"(42.017200297, -87.699768441)"
2014-09-14 06:00:00,9777580.0,HX427884,007XX S CICERO AVE,0870,THEFT,POCKET-PICKING,CTA TRAIN,0.0,0.0,1533.0,15.0,24.0,25.0,06,1144468.0,1896305.0,2014.0,09/21/2014 12:37:13 PM,41.871476403,-87.745074166,"(41.871476403, -87.745074166)"
2014-09-14 06:30:00,9777483.0,HX427744,003XX W BELDEN AVE,0810,THEFT,OVER $500,APARTMENT,0.0,0.0,1814.0,18.0,43.0,7.0,06,1173524.0,1915549.0,2014.0,09/21/2014 12:37:13 PM,41.92368704,-87.637825901,"(41.92368704, -87.637825901)"
2014-09-14 07:00:00,9777561.0,HX427865,062XX S TRIPP AVE,0460,BATTERY,SIMPLE,ALLEY,0.0,0.0,813.0,8.0,13.0,65.0,08B,1149149.0,1862938.0,2014.0,09/21/2014 12:37:13 PM,41.779823413,-87.7287503,"(41.779823413, -87.7287503)"
2014-09-14 07:30:00,9777606.0,HX427780,039XX W CORTLAND ST,0320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE,0.0,0.0,2535.0,25.0,30.0,20.0,03,1149540.0,1912289.0,2014.0,09/21/2014 12:37:13 PM,41.915241287,-87.726037357,"(41.915241287, -87.726037357)"
2014-09-14 08:00:00,9780482.0,HX430328,068XX S RIDGELAND AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,0.0,1.0,332.0,3.0,5.0,43.0,26,1189005.0,1860005.0,2014.0,09/21/2014 12:37:13 PM,41.770913156,-87.582727668,"(41.770913156, -87.582727668)"
2014-09-14 08:30:00,9817440.0,HX467140,068XX S JEFFERY BLVD,031A,ROBBERY,ARMED: HANDGUN,STREET,0.0,0.0,332.0,3.0,5.0,43.0,03,1190678.0,1860213.0,2014.0,10/15/2014 12:40:17 PM,41.771443694,-87.576588469,"(41.771443694, -87.576588469)"
2014-09-14 09:00:00,9860132.0,HX509893,012XX W 71ST PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,0.0,0.0,734.0,7.0,17.0,67.0,26,1168868.0,1857398.0,2014.0,11/18/2014 12:36:55 PM,41.764217765,-87.65661729,"(41.764217765, -87.65661729)"
2014-09-14 09:30:00,9777730.0,HX427838,091XX S LUELLA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0.0,0.0,413.0,4.0,7.0,48.0,14,1192803.0,1844864.0,2014.0,09/21/2014 12:37:13 PM,41.729273186,-87.569298712,"(41.729273186, -87.569298712)"
2014-09-14 10:00:00,9778032.0,HX428294,083XX S HERMITAGE AVE,0460,BATTERY,SIMPLE,SIDEWALK,0.0,0.0,614.0,6.0,18.0,71.0,08B,1166179.0,1849075.0,2014.0,09/21/2014 12:37:13 PM,41.741435911,-87.666709518,"(41.741435911, -87.666709518)"
2014-09-14 10:30:00,9778116.0,HX428356,025XX E 76TH ST,0560,ASSAULT,SIMPLE,APARTMENT,0.0,0.0,421.0,4.0,7.0,43.0,08A,1194316.0,1855098.0,2014.0,09/21/2014 12:37:13 PM,41.757319147,-87.563420891,"(41.757319147, -87.563420891)"
2014-09-14 11:00:00,9779411.0,HX429428,054XX W JACKSON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0.0,0.0,1522.0,15.0,29.0,25.0,14,1140113.0,1898174.0,2014.0,09/21/2014 12:37:13 PM,41.876685971,-87.761017525,"(41.876685971, -87.761017525)"
2014-09-14 11:30:00,9777657.0,HX427974,029XX S FEDERAL ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,CHA APARTMENT,0.0,1.0,133.0,1.0,3.0,35.0,04B,1176209.0,1885070.0,2014.0,09/21/2014 12:37:13 PM,41.839990747,-87.628879574,"(41.839990747, -87.628879574)"
2014-09-14 12:00:00,9777655.0,HX427989,056XX W WASHINGTON BLVD,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,0.0,1.0,1512.0,15.0,29.0,25.0,26,1138463.0,1900216.0,2014.0,09/21/2014 12:37:13 PM,41.88231952,-87.767026426,"(41.88231952, -87.767026426)"
2014-09-14 12:30:00,9778083.0,HX428488,028XX W GRANVILLE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,0.0,0.0,2413.0,24.0,50.0,2.0,05,1156289.0,1941067.0,2014.0,09/21/2014 12:37:13 PM,41.994076104,-87.700461344,"(41.994076104, -87.700461344)"
2014-09-14 13:00:00,9777774.0,HX428122,081XX S INDIANA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,1.0,0.0,631.0,6.0,6.0,44.0,18,1178962.0,1851222.0,2014.0,09/21/2014 12:37:13 PM,41.747046255,-87.619808236,"(41.747046255, -87.619808236)"
2014-09-14 13:30:00,9777853.0,HX428173,003XX S DAMEN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,0.0,0.0,1225.0,12.0,2.0,28.0,26,1163077.0,1898580.0,2014.0,09/21/2014 12:37:13 PM,41.877348926,-87.676689248,"(41.877348926, -87.676689248)"
2014-09-14 14:00:00,9780497.0,HX430436,006XX W ROSCOE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,0.0,0.0,1925.0,19.0,44.0,6.0,11,1171347.0,1922856.0,2014.0,09/21/2014 12:37:13 PM,41.943785929,-87.645609589,"(41.943785929, -87.645609589)"
2014-09-14 14:30:00,9777836.0,HX428242,052XX W NORTH AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,0.0,0.0,2532.0,25.0,37.0,25.0,03,1140930.0,1910169.0,2014.0,09/21/2014 12:37:13 PM,41.909586712,-87.757722253,"(41.909586712, -87.757722253)"
2014-09-14 15:00:00,9779118.0,HX429201,090XX S COMMERCIAL AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,0.0,0.0,424.0,4.0,10.0,46.0,05,1197763.0,1845268.0,2014.0,09/21/2014 12:37:13 PM,41.730259544,-87.551115898,"(41.730259544, -87.551115898)"
2014-09-14 15:30:00,9778034.0,HX428286,006XX E 85TH ST,0560,ASSAULT,SIMPLE,NURSING HOME/RETIREMENT HOME,0.0,0.0,632.0,14.0,6.0,44.0,08A,1158520.0,1909642.0,2014.0,09/21/2014 12:37:13 PM,41.907798482,-87.693118248,"(41.907798482, -87.693118248)"
2014-09-14 16:00:00,9777914.0,HX428346,066XX N WESTERN AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,0.0,0.0,2412.0,24.0,50.0,2.0,03,1159075.0,1943920.0,2014.0,10/31/2014 03:20:56 PM,42.001847882,-87.690134401,"(42.001847882, -87.690134401)"
2014-09-14 16:30:00,9778210.0,HX428453,119XX S ADA ST,0890,THEFT,FROM BUILDING,OTHER,0.0,0.0,524.0,11.0,34.0,53.0,06,1150745.0,1897706.0,2014.0,09/21/2014 12:37:13 PM,41.875200548,-87.721992032,"(41.875200548, -87.721992032)"
2014-09-14 17:00:00,9787154.0,HX435206,119XX S CALUMET AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,0.0,0.0,532.0,5.0,9.0,53.0,05,1180329.0,1825909.0,2014.0,10/31/2014 03:20:56 PM,41.67755287,-87.615572407,"(41.67755287, -87.615572407)"
2014-09-14 17:30:00,9781484.0,HX431281,040XX W MADISON ST,0460,BATTERY,SIMPLE,STREET,0.0,0.0,1115.0,11.0,28.0,26.0,08B,1149385.0,1899745.0,2014.0,09/21/2014 12:37:13 PM,41.880822267,-87.726932555,"(41.880822267, -87.726932555)"
2014-09-14 18:00:00,9787810.0,HX437251,004XX W 103RD PL,0810,THEFT,OVER $500,STREET,0.0,0.0,2232.0,22.0,34.0,49.0,06,1174875.0,1836306.0,2014.0,09/22/2014 12:39:52 PM,41.706206761,-87.635227285,"(41.706206761, -87.635227285)"
2014-09-14 18:30:00,9779294.0,HX429353,109XX S AVENUE M,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,0.0,0.0,432.0,4.0,10.0,52.0,14,1201582.0,1832696.0,2014.0,09/21/2014 12:37:13 PM,41.695664874,-87.537551702,"(41.695664874, -87.537551702)"
2014-09-14 19:00:00,9779438.0,HX429231,120XX S ASHLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,0.0,0.0,524.0,5.0,34.0,53.0,14,1167893.0,1824560.0,2014.0,09/21/2014 12:37:13 PM,41.674126247,-87.661130659,"(41.674126247, -87.661130659)"
2014-09-14 19:30:00,9780846.0,HX430548,058XX W 64TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0.0,1.0,812.0,8.0,13.0,64.0,08B,1138504.0,1861144.0,2014.0,09/21/2014 12:37:13 PM,41.775099102,-87.767820312,"(41.775099102, -87.767820312)"
2014-09-14 20:00:00,9778077.0,HX428567,079XX S MORGAN ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE-GARAGE,1.0,0.0,612.0,6.0,17.0,71.0,26,1170986.0,1852118.0,2014.0,09/21/2014 12:37:13 PM,41.749682778,-87.649008246,"(41.749682778, -87.649008246)"
2014-09-14 20:30:00,9778066.0,HX428587,002XX W 25TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0.0,0.0,914.0,9.0,11.0,34.0,14,1174717.0,1887355.0,2014.0,09/21/2014 12:37:13 PM,41.846294416,-87.634286293,"(41.846294416, -87.634286293)"
2014-09-14 21:00:00,9778589.0,HX428850,017XX N KEATING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0.0,0.0,2533.0,25.0,37.0,25.0,14,1144504.0,1910952.0,2014.0,09/21/2014 12:37:13 PM,41.911668782,-87.744573007,"(41.911668782, -87.744573007)"
2014-09-14 21:30:00,9793553.0,HX442490,079XX S INDIANA AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,0.0,1.0,623.0,6.0,6.0,44.0,26,1179013.0,1852261.0,2014.0,10/31/2014 03:20:56 PM,41.74989623,-87.619589779,"(41.74989623, -87.619589779)"
2014-09-14 22:00:00,9787261.0,HX436612,084XX S VERNON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0.0,0.0,632.0,6.0,6.0,44.0,05,1180783.0,1849280.0,2014.0,09/21/2014 12:37:13 PM,41.741675555,-87.613195212,"(41.741675555, -87.613195212)"
2014-09-14 22:30:00,9778197.0,HX428719,073XX S HARVARD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0.0,0.0,731.0,7.0,17.0,69.0,07,1175271.0,1856114.0,2014.0,09/21/2014 12:37:13 PM,41.760553689,-87.633187102,"(41.760553689, -87.633187102)"
2014-09-14 23:00:00,9778177.0,HX428655,050XX S ARCHER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESTAURANT,1.0,1.0,815.0,8.0,14.0,57.0,26,1150421.0,1871095.0,2014.0,09/21/2014 12:37:13 PM,41.802182833,-87.723874917,"(41.802182833, -87.723874917)"
2014-09-14 23:30:00,9778209.0,HX428692,0000X W KINZIE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),0.0,0.0,1831.0,18.0,42.0,8.0,14,1175678.0,1903047.0,2014.0,09/21/2014 12:37:13 PM,41.889332763,-87.63028787,"(41.889332763, -87.63028787)"
2014-09-15 00:00:00,9778512.0,HX428858,009XX S PARK TER,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENTIAL YARD (FRONT/BACK),0.0,0.0,123.0,1.0,2.0,32.0,26,1175895.0,1896155.0,2014.0,09/22/2014 12:39:52 PM,41.87041583,-87.629698474,"(41.87041583, -87.629698474)"
2014-09-15 00:30:00,9778232.0,HX428707,014XX N KEYSTONE AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,STREET,1.0,0.0,2534.0,25.0,30.0,23.0,10,1149072.0,1909533.0,2014.0,09/22/2014 12:39:52 PM,41.907687635,-87.727828234,"(41.907687635, -87.727828234)"
2014-09-15 01:00:00,9778548.0,HX428949,049XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0.0,0.0,224.0,2.0,3.0,38.0,14,1177959.0,1872079.0,2014.0,09/22/2014 12:39:52 PM,41.80430281,-87.622852074,"(41.80430281, -87.622852074)"
2014-09-15 01:30:00,9778699.0,HX428844,026XX W DEVON AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,0.0,0.0,2413.0,24.0,50.0,2.0,05,1157280.0,1942322.0,2014.0,09/22/2014 12:39:52 PM,41.99749972,-87.696781698,"(41.99749972, -87.696781698)"
2014-09-15 02:00:00,9778228.0,HX428759,087XX S BURLEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0.0,0.0,424.0,4.0,7.0,46.0,14,1199146.0,1847634.0,2014.0,09/22/2014 12:39:52 PM,41.736717429,-87.545970366,"(41.736717429, -87.545970366)"
2014-09-15 02:30:00,9778247.0,HX428775,079XX S KILDARE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,0.0,0.0,834.0,8.0,13.0,70.0,14,1149295.0,1851166.0,2014.0,09/22/2014 12:39:52 PM,41.747516244,-87.728518492,"(41.747516244, -87.728518492)"
2014-09-15 03:00:00,9790338.0,HX439616,080XX S PULASKI RD,0460,BATTERY,SIMPLE,STREET,0.0,0.0,834.0,8.0,13.0,70.0,08B,1151078.0,1851142.0,2014.0,09/24/2014 12:40:15 PM,41.747415807,-87.721985589,"(41.747415807, -87.721985589)"
2014-09-15 03:30:00,9778284.0,HX428787,0000X E RANDOLPH ST,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),0.0,0.0,111.0,1.0,42.0,32.0,08B,1176540.0,1901330.0,2014.0,09/22/2014 12:39:52 PM,41.884601798,-87.627174178,"(41.884601798, -87.627174178)"
2014-09-15 04:00:00,9820277.0,HX469840,010XX W JACKSON BLVD,0820,THEFT,$500 AND UNDER,FACTORY/MANUFACTURING BUILDING,0.0,0.0,1232.0,12.0,2.0,28.0,06,1169479.0,1898853.0,2014.0,10/17/2014 12:40:52 PM,41.877961247,-87.653175041,"(41.877961247, -87.653175041)"
2014-09-15 04:30:00,9779787.0,HX428791,070XX S STONY ISLAND AVE,0860,THEFT,RETAIL THEFT,GAS STATION,0.0,0.0,332.0,3.0,5.0,43.0,06,1188172.0,1858831.0,2014.0,09/22/2014 12:39:52 PM,41.767711509,-87.585818491,"(41.767711509, -87.585818491)"
2014-09-15 05:00:00,9920408.0,HY109016,009XX W ALTGELD ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0.0,0.0,1932.0,19.0,43.0,7.0,05,1169594.0,1916764.0,2014.0,01/14/2015 12:47:01 PM,41.927107621,-87.652230647,"(41.927107621, -87.652230647)"
2014-09-15 05:30:00,9779694.0,HX429391,097XX S STATE ST,0810,THEFT,OVER $500,STREET,0.0,0.0,511.0,5.0,21.0,49.0,06,1181187.0,1831063.0,2014.0,09/22/2014 12:39:52 PM,41.69167652,-87.612273981,"(41.69167652, -87.612273981)"
2014-09-15 06:00:00,9780299.0,HX430274,072XX S ASHLAND AVE,0870,THEFT,POCKET-PICKING,CTA BUS,0.0,0.0,735.0,7.0,17.0,67.0,06,1166890.0,1856938.0,2014.0,09/22/2014 12:39:52 PM,41.762997937,-87.663880278,"(41.762997937, -87.663880278)"
2014-09-15 06:30:00,9779541.0,HX429749,073XX S EMERALD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0.0,0.0,732.0,7.0,17.0,68.0,14,1172538.0,1855942.0,2014.0,09/22/2014 12:39:52 PM,41.760142304,-87.643208675,"(41.760142304, -87.643208675)"
2014-09-15 07:00:00,9779251.0,HX429335,045XX N DRAKE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,0.0,0.0,1723.0,17.0,33.0,14.0,05,1151861.0,1930016.0,2014.0,09/22/2014 12:39:52 PM,41.963840149,-87.717041971,"(41.963840149, -87.717041971)"
2014-09-15 07:30:00,9779464.0,HX429607,001XX N PINE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0.0,0.0,1523.0,15.0,29.0,25.0,05,1139445.0,1900329.0,2014.0,09/22/2014 12:39:52 PM,41.882611768,-87.763417704,"(41.882611768, -87.763417704)"
2014-09-15 08:00:00,9794506.0,HX443258,061XX W PATTERSON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,0.0,0.0,1633.0,16.0,38.0,17.0,06,1134991.0,1923677.0,2014.0,09/26/2014 12:39:34 PM,41.946761501,-87.779219262,"(41.946761501, -87.779219262)"
2014-09-15 08:30:00,9778578.0,HX428898,059XX S CENTRAL PARK AVE,0460,BATTERY,SIMPLE,ALLEY,0.0,0.0,822.0,8.0,13.0,65.0,08B,1153300.0,1864801.0,2014.0,09/22/2014 12:39:52 PM,41.784854673,-87.713482753,"(41.784854673, -87.713482753)"
2014-09-15 09:00:00,9903980.0,HX554182,115XX S CHURCH ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,0.0,1.0,2212.0,22.0,34.0,75.0,20,1165637.0,1828137.0,2014.0,12/25/2014 12:40:56 PM,41.683990168,-87.66928703,"(41.683990168, -87.66928703)"
2014-09-15 09:30:00,9779239.0,HX428989,073XX S SOUTH CHICAGO AVE,0880,THEFT,PURSE-SNATCHING,SIDEWALK,0.0,0.0,323.0,3.0,5.0,69.0,06,1184228.0,1856705.0,2014.0,09/22/2014 12:39:52 PM,41.761970711,-87.600341227,"(41.761970711, -87.600341227)"
2014-09-15 10:00:00,9872125.0,HX428579,052XX S NEWCASTLE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0.0,0.0,811.0,7.0,23.0,56.0,14,1167926.0,1857948.0,2014.0,11/28/2014 12:41:15 PM,41.765747321,-87.660054175,"(41.765747321, -87.660054175)"
2014-09-15 10:30:00,9778868.0,HX429035,061XX W FULLERTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0.0,1.0,2512.0,25.0,29.0,19.0,14,1134843.0,1915254.0,2014.0,09/22/2014 12:39:52 PM,41.923650478,-87.779963118,"(41.923650478, -87.779963118)"
2014-09-15 11:00:00,9801979.0,HX451049,093XX S COMMERCIAL AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),1.0,0.0,423.0,4.0,10.0,48.0,11,1197723.0,1843788.0,2014.0,11/06/2014 12:39:33 PM,41.7261993,-87.551311684,"(41.7261993, -87.551311684)"
2014-09-15 11:30:00,9779047.0,HX429192,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,1.0,0.0,111.0,1.0,42.0,32.0,06,1176392.0,1900920.0,2014.0,09/22/2014 12:39:52 PM,41.883480076,-87.627730028,"(41.883480076, -87.627730028)"
